Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
3147.0,DHT,DALHART MUNI,Dalhart Municipal Airport,Airport,ASW,HARTLEY,DALHART,TX,Public Use,36.022472,-102.547389,Yes
2158.0,LHZ,TRIANGLE NORTH EXECUTIVE,Franklin County Airport,Airport,ASO,FRANKLIN,LOUISBURG,NC,Public Use,36.023361,-78.33025,Yes
2378.0,E14,OHKAY OWINGEH,Ohkay Owingeh Airport,Airport,ASW,RIO ARRIBA,ESPANOLA,NM,Public Use,36.026119,-106.045415,Yes
2134.0,EDE,NORTHEASTERN RGNL,Northeastern Regional Airport,Airport,ASO,CHOWAN,EDENTON,NC,Public Use,36.027734,-76.567092,Yes
626.0,PTV,PORTERVILLE MUNI,Porterville Municipal Airport,Airport,AWP,TULARE,PORTERVILLE,CA,Public Use,36.029583,-119.062722,Yes
2687.0,RVS,RICHARD LLOYD JONES JR,Richard Lloyd Jones Jr Airport,Airport,ASW,TULSA,TULSA,OK,Public Use,36.039611,-95.984639,Yes
1886.0,37M,HORNERSVILLE MEMORIAL,Hornersville Memorial Airport,Airport,ACE,DUNKLIN,HORNERSVILLE,MO,Public Use,36.040917,-90.15075,Yes
2090.0,BUY,BURLINGTON-ALAMANCE RGNL,Burlington-Alamance Reg'l Airport,Airport,ASO,ALAMANCE,BURLINGTON,NC,Public Use,36.048543,-79.474889,Yes
3077.0,SRB,UPPER CUMBERLAND RGNL,Upper Cumberland Regional Airport,Airport,ASO,WHITE,SPARTA,TN,Public Use,36.055944,-85.530778,Yes
374.0,PGR,KIRK FIELD,Kirk Field,Airport,ASW,GREENE,PARAGOULD,AR,Public Use,36.063806,-90.509194,Yes
384.0,42A,MELBOURNE MUNI - JOHN E MILLER FIELD,Melbourne Municipal Airport,Airport,ASW,IZARD,MELBOURNE,AR,Public Use,36.070983,-91.830136,Yes
371.0,H34,HUNTSVILLE MUNI,Huntsville Memorial Airport,Airport,ASW,MADISON,HUNTSVILLE,AR,Public Use,36.078056,-93.755028,Yes
2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes
3016.0,HZD,CARROLL COUNTY,Carroll County Airport,Airport,ASO,CARROLL,HUNTINGDON,TN,Public Use,36.089297,-88.463299,Yes
1933.0,M12,STEELE MUNI,Steele Municipal Airport,Airport,ACE,PEMISCOT,STEELE,MO,Public Use,36.095611,-89.859472,Yes
2139.0,GSO,PIEDMONT TRIAD INTL,Piedmont Triad Int'l Airport,Airport,ASO,GUILFORD,GREENSBORO,NC,Federalized/Commercial,36.101326,-79.941123,Yes
526.0,CRO,CORCORAN,Corcoran Airport,Airport,AWP,KINGS,CORCORAN,CA,Public Use,36.102639,-119.594667,Yes
3206.0,1X1,HIGGINS-LIPSCOMB COUNTY,Higgins-Lipscomb County Airport,Airport,ASW,LIPSCOMB,HIGGINS,TX,Public Use,36.105903,-100.025707,Yes
2633.0,O65,CHRISTMAN AIRFIELD,Okeene Municipal Airport,Airport,ASW,BLAINE,OKEENE,OK,Public Use,36.112537,-98.308683,Yes
3038.0,0M5,HUMPHREYS COUNTY,Humphreys County Airport,Airport,ASO,HUMPHREYS,WAVERLY,TN,Public Use,36.116611,-87.738167,Yes
3061.0,BNA,NASHVILLE INTL,Nashville Int'l Airport,Airport,ASO,DAVIDSON,NASHVILLE,TN,Federalized/Commercial,36.124472,-86.678194,Yes
415.0,ARG,WALNUT RIDGE RGNL,Walnut Ridge Regional Airport,Airport,ASW,LAWRENCE,WALNUT RIDGE,AR,Public Use,36.124667,-90.925111,Yes
3021.0,M02,DICKSON MUNI,Dickson Municipal Airport,Airport,ASO,DICKSON,DICKSON,TN,Public Use,36.127944,-87.429833,Yes
2153.0,INT,SMITH REYNOLDS,Smith Reynolds Airport,Airport,ASO,FORSYTH,WINSTON SALEM,NC,Public Use,36.133722,-80.222,Yes
2657.0,1H6,HARVEY YOUNG,Harvey Young Airport,Airport,ASW,TULSA,TULSA,OK,Public Use,36.138917,-95.825056,Yes
2709.0,5O1,VICI MUNI,Vici Municipal Airport,Airport,ASW,DEWEY,VICI,OK,Public Use,36.141056,-99.303361,Yes
2691.0,1S4,SEILING,Seiling Airport,Airport,ASW,DEWEY,SEILING,OK,Public Use,36.155361,-98.933694,Yes
593.0,TLR,MEFFORD FIELD,Mefford Field,Airport,AWP,TULARE,TULARE,CA,Public Use,36.156583,-119.326556,Yes
2697.0,SWO,STILLWATER RGNL,Stillwater Municipal Airport,Airport,ASW,PAYNE,STILLWATER,OK,Public Use,36.161389,-97.085889,Yes
608.0,C80,NEW COALINGA MUNI,Coalinga Municipal Airport,Airport,AWP,FRESNO,COALINGA,CA,Public Use,36.162111,-120.294833,Yes
532.0,1Q1,ECKERT FIELD,Eckert Field Airport,Airport,AWP,TULARE,STRATHMORE,CA,Public Use,36.162389,-119.050639,Yes
346.0,37T,CALICO ROCK-IZARD COUNTY,Calico Rock-Izard County Airport,Airport,ASW,IZARD,CALICO ROCK,AR,Public Use,36.164528,-92.144472,Yes
1861.0,M05,CARUTHERSVILLE MEMORIAL,Caruthersville Memorial Airport,Airport,ACE,PEMISCOT,CARUTHERSVILLE,MO,Public Use,36.169111,-89.676472,Yes
2082.0,W88,AIR HARBOR,Air Harbor Airport,Airport,ASO,GUILFORD,GREENSBORO,NC,Public Use,36.173611,-79.803056,Yes
2718.0,OWP,WILLIAM R. POGUE MUNI,William Pogue Municipal Airport,Airport,ASW,OSAGE,SAND SPRINGS,OK,Public Use,36.175278,-96.151833,Yes
409.0,ASG,SPRINGDALE MUNI,Springdale Municipal Airport,Airport,ASW,WASHINGTON,SPRINGDALE,AR,Public Use,36.176389,-94.11925,Yes
3059.0,MOR,MOORE-MURRELL,Moore-Murrell Airport,Airport,ASO,HAMBLEN,MORRISTOWN,TN,Public Use,36.179389,-83.375444,Yes
3042.0,JWN,JOHN C TUNE,John C Tune Airport,Airport,ASO,DAVIDSON,NASHVILLE,TN,Public Use,36.182361,-86.886722,Yes
3047.0,M54,LEBANON MUNI,Lebanon Municipal Airport,Airport,ASO,WILSON,LEBANON,TN,Public Use,36.190411,-86.31569,Yes
407.0,SLG,SMITH FIELD,Cecil Smith Field,Airport,ASW,BENTON,SILOAM SPRINGS,AR,Public Use,36.191861,-94.49,Yes
3032.0,GCY,GREENEVILLE-GREENE COUNTY MUNI,Greeneville Municipal Airport,Airport,ASO,GREENE,GREENEVILLE,TN,Public Use,36.192991,-82.81507,Yes
2707.0,TUL,TULSA INTL,Tulsa Int'l Airport,Airport,ASW,TULSA,TULSA,OK,Federalized/Commercial,36.198389,-95.888111,Yes
2413.0,VGT,NORTH LAS VEGAS,North Las Vegas Air Terminal,Airport,AWP,CLARK,LAS VEGAS,NV,Public Use,36.210694,-115.194444,Yes
3242.0,E42,MAJOR SAMUEL B CORNELIUS FIELD,Spearman Municipal Airport,Airport,ASW,HANSFORD,SPEARMAN,TX,Public Use,36.221,-101.1945,Yes
369.0,6M2,HORSESHOE BEND,Horseshoe Bend Airport,Airport,ASW,IZARD,HORSESHOE BEND,AR,Public Use,36.221369,-91.755483,Yes
2163.0,UKF,WILKES COUNTY,Wilkes County Airport,Airport,ASO,WILKES,NORTH WILKESBORO,NC,Public Use,36.222842,-81.098339,Yes
1906.0,M28,MID CONTINENT,Midcontinent Airport,Airport,ACE,PEMISCOT,HAYTI,MO,Public Use,36.22425,-89.728833,Yes
2674.0,H71,MID-AMERICA INDUSTRIAL,Mid-America Industrial Airport,Airport,ASW,MAYES,PRYOR,OK,Public Use,36.225389,-95.330056,Yes
1893.0,TKX,KENNETT MEMORIAL,Kennett Memorial Airfield,Airport,ACE,DUNKLIN,KENNETT,MO,Public Use,36.225862,-90.036641,Yes
595.0,KIC,MESA DEL REY,King City Municipal Airport,Airport,AWP,MONTEREY,KING CITY,CA,Public Use,36.228556,-121.121306,Yes
3193.0,E19,GRUVER MUNI,Gruver Municipal Airport,Airport,ASW,HANSFORD,GRUVER,TX,Public Use,36.233726,-101.432189,Yes
535.0,O63,EXETER,Exeter Airport,Airport,AWP,TULARE,EXETER,CA,Public Use,36.242472,-119.149694,Yes
397.0,M70,POCAHONTAS MUNI,Pocahontas Municipal Airport,Airport,ASW,RANDOLPH,POCAHONTAS,AR,Public Use,36.2455,-90.955222,Yes
556.0,3O8,HARRIS RANCH,Harris Ranch Airport,Airport,AWP,FRESNO,COALINGA,CA,Public Use,36.248111,-120.238472,Yes
398.0,7M8,RECTOR,Rector Airport,Airport,ASW,CLAY,RECTOR,AR,Public Use,36.250063,-90.319546,Yes
2104.0,ECG,ELIZABETH CITY CG AIR STATION/RGNL,Elizabeth City Regional Airport,Airport,ASO,PASQUOTANK,ELIZABETH CITY,NC,Public Use,36.260581,-76.174572,Yes
344.0,HRO,BOONE COUNTY,Boone County Airport,Airport,ASW,BOONE,HARRISON,AR,Public Use,36.261521,-93.154729,Yes
405.0,CVK,SHARP COUNTY RGNL,Sharp County Regional Airport,Airport,ASW,SHARP,ASH FLAT,AR,Public Use,36.264871,-91.562641,Yes
2105.0,ZEF,ELKIN MUNI,Elkin Municipal Airport,Airport,ASO,SURRY,ELKIN,NC,Public Use,36.28,-80.786056,Yes
392.0,XNA,NORTHWEST ARKANSAS RGNL,Northwest Arkansas Regional Airport,Airport,ASW,BENTON,FAYETTEVILLE/SPRINGDALE/,AR,Public Use,36.281579,-94.307766,Yes
2636.0,95F,CLEVELAND MUNI,Cleveland Municipal Airport,Airport,ASW,PAWNEE,CLEVELAND,OK,Public Use,36.283767,-96.46335,Yes
2138.0,TDF,PERSON COUNTY,Person County Airport,Airport,ASO,PERSON,ROXBORO,NC,Public Use,36.284603,-78.984626,Yes
2648.0,6K4,FAIRVIEW MUNI,Fairview Municipal Airport,Airport,ASW,MAJOR,FAIRVIEW,OK,Public Use,36.290147,-98.475828,Yes
381.0,FLP,MARION COUNTY RGNL,Marion County Regional Airport,Airport,ASW,MARION,FLIPPIN,AR,Public Use,36.290889,-92.59025,Yes
2634.0,GCM,CLAREMORE RGNL,Claremore Municipal Airport,Airport,ASW,ROGERS,CLAREMORE,OK,Public Use,36.292722,-95.479611,Yes
2650.0,GAG,GAGE,Gage Airport,Airport,ASW,ELLIS,GAGE,OK,Public Use,36.295539,-99.776424,Yes
2398.0,0L9,ECHO BAY,Echo Bay Airport,Airport,AWP,CLARK,OVERTON,NV,Public Use,36.311028,-114.463889,Yes
554.0,HJO,HANFORD MUNI,Hanford Municipal Airport,Airport,AWP,KINGS,HANFORD,CA,Public Use,36.316722,-119.627667,Yes
680.0,VIS,VISALIA MUNI,Visalia Municipal Airport,Airport,AWP,TULARE,VISALIA,CA,Federalized/Commercial,36.318667,-119.392889,Yes
3015.0,JAU,CAMPBELL COUNTY,Campbell County Airport,Airport,ASO,CAMPBELL,JACKSBORO,TN,Public Use,36.334089,-84.162965,Yes
3036.0,PHT,HENRY COUNTY,Henry County Airport,Airport,ASO,HENRY,PARIS,TN,Public Use,36.335944,-88.384444,Yes
352.0,5M5,CRYSTAL LAKE,Crystal Lake Airport,Airport,ASW,BENTON,DECATUR,AR,Public Use,36.343611,-94.444833,Yes
341.0,VBT,BENTONVILLE MUNI/LOUISE M THADEN FIELD,Bentonville Municipal Airport,Airport,ASW,BENTON,BENTONVILLE,AR,Public Use,36.34525,-94.219333,Yes
3040.0,2A1,JAMESTOWN MUNI,Jamestown Municipal Airport,Airport,ASO,FENTRESS,JAMESTOWN,TN,Public Use,36.349704,-84.946657,Yes
2694.0,2F6,SKIATOOK MUNI,Skiatook Municipal Airport,Airport,ASW,OSAGE,SKIATOOK,OK,Public Use,36.355106,-96.010956,Yes
401.0,7M9,SALEM,Salem Airport,Airport,ASW,FULTON,SALEM,AR,Public Use,36.355908,-91.830955,Yes
2113.0,HNZ,HENDERSON-OXFORD,Henderson-Oxford Airport,Airport,ASO,GRANVILLE,OXFORD,NC,Public Use,36.361583,-78.529167,Yes
339.0,BPK,BAXTER COUNTY,Ozark Regional Airport,Airport,ASW,BAXTER,MOUNTAIN HOME,AR,Public Use,36.368942,-92.470528,Yes
3023.0,0A9,ELIZABETHTON MUNI,Elizabethton Municipal Airport,Airport,ASO,CARTER,ELIZABETHTON,TN,Public Use,36.371222,-82.173417,Yes
399.0,ROG,ROGERS MUNI-CARTER FIELD,Rogers Municipal Airport,Airport,ASW,BENTON,ROGERS,AR,Public Use,36.372417,-94.106972,Yes
3074.0,M33,SUMNER COUNTY RGNL,Sumner County Regional Airport,Airport,ASO,SUMNER,GALLATIN,TN,Public Use,36.376833,-86.40875,Yes
2647.0,WDG,ENID WOODRING RGNL,Enid Woodring Municipal Airport,Airport,ASW,GARFIELD,ENID,OK,Public Use,36.378361,-97.789,Yes
3025.0,UCY,EVERETT-STEWART RGNL,Everett-Stewart Airport,Airport,ASO,OBION,UNION CITY,TN,Public Use,36.379744,-88.985704,Yes
348.0,4M1,CARROLL COUNTY,Carroll County Airport,Airport,ASW,CARROLL,BERRYVILLE,AR,Public Use,36.381333,-93.624556,Yes
2683.0,H97,PAWNEE MUNI,Pawnee Municipal Airport,Airport,ASW,PAWNEE,PAWNEE,OK,Public Use,36.383386,-96.810313,Yes
2684.0,F22,PERRY MUNI,Perry Municipal Airport,Airport,ASW,NOBLE,PERRY,OK,Public Use,36.385611,-97.277222,Yes
3039.0,1A7,JACKSON COUNTY,Jackson County Airport,Airport,ASO,JACKSON,GAINESBORO,TN,Public Use,36.396806,-85.641333,Yes
2092.0,6W4,CASWELL,Caswell Airpark,Airport,ASO,CASWELL,YANCEYVILLE,NC,Public Use,36.399778,-79.392694,Yes
2099.0,ONX,CURRITUCK COUNTY RGNL,Currituck County Airport,Airport,ASO,CURRITUCK,CURRITUCK,NC,Public Use,36.399944,-76.015444,Yes
351.0,4M9,CORNING MUNI,Corning Municipal Airport,Airport,ASW,CLAY,CORNING,AR,Public Use,36.404231,-90.647926,Yes
3062.0,3A2,NEW TAZEWELL MUNI,Tazewells-Claiborne County Airport,Airport,ASO,CLAIBORNE,TAZEWELL,TN,Public Use,36.408896,-83.557186,Yes
3280.0,PYX,PERRYTON OCHILTREE COUNTY,Perryton-Ochiltree County Airport,Airport,ASW,OCHILTREE,PERRYTON,TX,Public Use,36.412918,-100.751576,Yes
3048.0,8A3,LIVINGSTON MUNI,Livingston Municipal Airport,Airport,ASO,OVERTON,LIVINGSTON,TN,Public Use,36.4135,-85.310444,Yes
3043.0,6A4,JOHNSON COUNTY,Johnson County Airport,Airport,ASO,JOHNSON,MOUNTAIN CITY,TN,Public Use,36.417833,-81.825139,Yes
2350.0,AXX,ANGEL FIRE,Angel Fire Airport,Airport,ASW,COLFAX,ANGEL FIRE,NM,Public Use,36.422,-105.289905,Yes
2085.0,GEV,ASHE COUNTY,Ashe County Airport,Airport,ASO,ASHE,JEFFERSON,NC,Public Use,36.432444,-81.419694,Yes
2146.0,SIF,ROCKINGHAM COUNTY NC SHILOH,Rockingham County Nc Shiloh Airport,Airport,ASO,ROCKINGHAM,REIDSVILLE,NC,Public Use,36.437222,-79.851011,Yes
2714.0,WWR,WEST WOODWARD,West Woodward Airport,Airport,ASW,WOODWARD,WOODWARD,OK,Public Use,36.438,-99.522667,Yes
2110.0,RZZ,HALIFAX COUNTY,Halifax County Airport,Airport,ASO,HALIFAX,ROANOKE RAPIDS,NC,Public Use,36.439456,-77.709341,Yes
3175.0,T93,FOLLETT/LIPSCOMB COUNTY,Follett/Lipscomb County Airport,Airport,ASW,LIPSCOMB,FOLLETT,TX,Public Use,36.440806,-100.123806,Yes
2663.0,H92,HOMINY MUNI,Hominy Municipal Airport,Airport,ASW,OSAGE,HOMINY,OK,Public Use,36.44275,-96.387222,Yes
1880.0,M85,GIDEON MEMORIAL,Gideon Memorial Airport,Airport,ACE,NEW MADRID,GIDEON,MO,Public Use,36.443756,-89.903838,Yes
2356.0,CAO,CLAYTON MUNI ARPK,Clayton Municipal Airpark,Airport,ASW,UNION,CLAYTON,NM,Public Use,36.446278,-103.149944,Yes
659.0,D86,SEQUOIA FIELD,Sequoia Fields,Airport,AWP,TULARE,VISALIA,CA,Public Use,36.447917,-119.318722,Yes
3070.0,SCX,SCOTT MUNI,Scott Municipal Airport,Airport,ASO,SCOTT,ONEIDA,TN,Public Use,36.455694,-84.58575,Yes
3035.0,RVN,HAWKINS COUNTY,Hawkins County Airport,Airport,ASO,HAWKINS,ROGERSVILLE,TN,Public Use,36.457583,-82.885028,Yes
2387.0,SKX,TAOS RGNL,Taos Regional Airport,Airport,ASW,TAOS,TAOS,NM,Public Use,36.458167,-105.672417,Yes
2132.0,MWK,MOUNT AIRY/SURRY COUNTY,Mt Airy Surry County Airport,Airport,ASO,SURRY,MOUNT AIRY,NC,Public Use,36.459722,-80.552972,Yes
545.0,L06,FURNACE CREEK,Furnace Creek Airport,Airport,AWP,INYO,DEATH VALLEY NATIONAL PARK,CA,Public Use,36.4605,-116.879806,Yes
3075.0,TRI,TRI-CITIES RGNL TN/VA,Tri-Cities Regional Airport,Airport,ASO,SULLIVAN,BRISTOL/JOHNSON/KINGSPORT,TN,Federalized/Commercial,36.475194,-82.407417,Yes
3066.0,0M2,REELFOOT LAKE,Reelfoot Lake Airport,Airport,ASO,LAKE,TIPTONVILLE,TN,Public Use,36.475333,-89.346306,Yes
2676.0,MDF,MOORELAND MUNI,Mooreland Municipal Airport,Airport,ASW,WOODWARD,MOORELAND,OK,Public Use,36.484767,-99.194167,Yes
2145.0,8N0,ROCKINGHAM COUNTY,Rockingham-Hamlet Airport,Airport,ASO,ROCKINGHAM,EDEN,NC,Public Use,36.494027,-79.739757,Yes
2677.0,K49,MUNICIPAL,Municipal Airport,Airport,ASW,TEXAS,TEXHOMA,OK,Public Use,36.505611,-101.813667,Yes
3045.0,3M7,LAFAYETTE MUNI,Lafayette Municipal Airport,Airport,ASO,MACON,LAFAYETTE,TN,Public Use,36.520028,-86.058056,Yes
1935.0,42M,THAYER MEMORIAL,Thayer Memorial Airport,Airport,ACE,OREGON,THAYER,MO,Public Use,36.522278,-91.572,Yes
1422.0,1M7,FULTON,Fulton Airport,Airport,ASO,FULTON,FULTON,KY,Public Use,36.525639,-88.915583,Yes
1852.0,BBG,BRANSON,Branson Airport,Airport,ACE,TANEY,BRANSON,MO,Public Use,36.532083,-93.200544,Yes
1867.0,EIW,COUNTY MEMORIAL,County Memorial Airport,Airport,ACE,NEW MADRID,NEW MADRID,MO,Public Use,36.535306,-89.599722,Yes
3073.0,M91,SPRINGFIELD ROBERTSON COUNTY,Springfield Municipal Airport,Airport,ASO,ROBERTSON,SPRINGFIELD,TN,Public Use,36.536694,-86.921167,Yes
2415.0,U08,PERKINS FIELD,Overton Municipal Airport,Airport,AWP,CLARK,OVERTON,NV,Public Use,36.568111,-114.443333,Yes
2713.0,1K5,WAYNOKA MUNI,Waynoka Municipal Airport,Airport,ASW,WOODS,WAYNOKA,OK,Public Use,36.5713,-98.854664,Yes
3396.0,DAN,DANVILLE RGNL,Danville Regional Airport,Airport,AEA,PITTSYLVANIA,DANVILLE,VA,Public Use,36.572861,-79.336111,Yes
2651.0,3O9,GRAND LAKE RGNL,Grand Lake Regional Airport,Airport,ASW,DELAWARE,AFTON,OK,Public Use,36.577578,-94.8619,Yes
658.0,0Q4,SELMA,Selma Airport,Airport,AWP,FRESNO,SELMA,CA,Public Use,36.581001,-119.656978,Yes
600.0,MRY,MONTEREY PENINSULA,Monterey Peninsula Airport,Airport,AWP,MONTEREY,MONTEREY,CA,Federalized/Commercial,36.587,-121.842944,Yes
581.0,O26,LONE PINE,Lone Pine Airport,Airport,AWP,INYO,LONE PINE,CA,Public Use,36.588694,-118.049389,Yes
3065.0,1M5,PORTLAND MUNI,Portland Municipal Airport,Airport,ASO,SUMNER,PORTLAND,TN,Public Use,36.592861,-86.476917,Yes
3408.0,W63,LAKE COUNTRY REGIONAL,Marks Municipal Airport,Airport,AEA,MECKLENBURG,CLARKSVILLE,VA,Public Use,36.59575,-78.560139,Yes
1902.0,MAW,MALDEN RGNL,Malden Municipal Airport,Airport,ACE,DUNKLIN,MALDEN,MO,Public Use,36.598205,-89.992548,Yes
2652.0,GMJ,GROVE MUNI,Grove Municipal Airport,Airport,ASW,DELAWARE,GROVE,OK,Public Use,36.606778,-94.738556,Yes
1442.0,1A6,MIDDLESBORO-BELL COUNTY,Middlesboro-Bell County Airport,Airport,ASO,BELL,MIDDLESBORO,KY,Public Use,36.61025,-83.737306,Yes
2710.0,H04,VINITA MUNI,Vinita Municipal Airport,Airport,ASW,CRAIG,VINITA,OK,Public Use,36.616351,-95.151361,Yes
3063.0,CKV,OUTLAW FIELD,Clarksville Montgomery Cty Reg'l,Airport,ASO,MONTGOMERY,CLARKSVILLE,TN,Public Use,36.621861,-87.414944,Yes
1900.0,PLK,M. GRAHAM CLARK DOWNTOWN,Taney County Airport,Airport,ACE,TANEY,BRANSON,MO,Public Use,36.625928,-93.228923,Yes
3387.0,MTV,BLUE RIDGE,Blue Ridge Airport,Airport,AEA,HENRY,MARTINSVILLE,VA,Public Use,36.63075,-80.018333,Yes
646.0,SNS,SALINAS MUNI,Salinas Municipal Airport,Airport,AWP,MONTEREY,SALINAS,CA,Public Use,36.662787,-121.606366,Yes
1431.0,CEY,KYLE-OAKLEY FIELD,Kyle-Oakley Field,Airport,ASO,CALLOWAY,MURRAY,KY,Public Use,36.664583,-88.372778,Yes
3392.0,CPK,CHESAPEAKE RGNL,Chesapeake Regional Airport,Airport,AEA,CHESAPEAKE,NORFOLK,VA,Public Use,36.665611,-76.320667,Yes
632.0,O32,REEDLEY MUNI,Reedley Airport,Airport,AWP,FRESNO,REEDLEY,CA,Public Use,36.671,-119.451028,Yes
2682.0,H76,PAWHUSKA MUNI,Pawhuska Municipal Airport,Airport,ASW,OSAGE,PAWHUSKA,OK,Public Use,36.671726,-96.405569,Yes
588.0,OAR,MARINA MUNI,Marina Municipal Airport,Airport,AWP,MONTEREY,MARINA,CA,Public Use,36.681528,-121.761667,Yes
3430.0,SFQ,SUFFOLK EXECUTIVE,Suffolk Municipal Airport,Airport,AEA,SUFFOLK,SUFFOLK,VA,Public Use,36.681961,-76.601059,Yes
2654.0,GUY,GUYMON MUNI,Guymon Municipal Airport,Airport,ASW,TEXAS,GUYMON,OK,Public Use,36.685063,-101.5078,Yes
3399.0,EMV,EMPORIA-GREENSVILLE RGNL,Emporia-Greensville Reg Airport,Airport,AEA,GREENSVILLE,EMPORIA,VA,Public Use,36.686861,-77.48275,Yes
3435.0,VJI,VIRGINIA HIGHLANDS,Virginia Highlands Airport,Airport,AEA,WASHINGTON,ABINGDON,VA,Public Use,36.687103,-82.033327,Yes
3414.0,AVC,MECKLENBURG-BRUNSWICK RGNL,Mecklenburg-Brunswick Reg Airport,Airport,AEA,MECKLENBURG,SOUTH HILL,VA,Public Use,36.688278,-78.054472,Yes
1441.0,18I,MC CREARY COUNTY,Mccreary County Airport,Airport,ASO,MC CREARY,PINE KNOT,KY,Public Use,36.695333,-84.391444,Yes
1862.0,94K,CASSVILLE MUNI,Cassville Municipal Airport,Airport,ACE,BARRY,CASSVILLE,MO,Public Use,36.697417,-93.900528,Yes
1853.0,FWB,BRANSON WEST MUNI - EMERSON FIELD,Emerson Airport,Airport,ACE,STONE,BRANSON WEST,MO,Public Use,36.6985,-93.40225,Yes
3401.0,FKN,FRANKLIN MUNI-JOHN BEVERLY ROSE,Franklin Municipal Airport,Airport,AEA,ISLE OF WIGHT,FRANKLIN,VA,Public Use,36.700306,-76.902139,Yes
3439.0,W78,WILLIAM M TUCK,William M Tuck Airport,Airport,AEA,HALIFAX,SOUTH BOSTON,VA,Public Use,36.709391,-78.848358,Yes
445.0,0V7,KAYENTA,Kayenta Airport,Airport,AWP,NAVAJO,KAYENTA,AZ,Public Use,36.716444,-110.228444,Yes
2678.0,H66,NOWATA MUNI,Nowata Municipal Airport,Airport,ASW,NOWATA,NOWATA,OK,Public Use,36.720922,-95.625256,Yes
1460.0,TZV,TOMPKINSVILLE-MONROE COUNTY,Tompkinsville-Monroe County Airport,Airport,ASO,MONROE,TOMPKINSVILLE,KY,Public Use,36.729028,-85.652389,Yes
2685.0,PNC,PONCA CITY RGNL,Ponca City Municipal Airport,Airport,ASW,KAY,PONCA CITY,OK,Public Use,36.731917,-97.099778,Yes
542.0,FCH,FRESNO CHANDLER EXECUTIVE,Fresno Chandler Downtown Airport,Airport,AWP,FRESNO,FRESNO,CA,Public Use,36.732111,-119.820333,Yes
2364.0,FMN,FOUR CORNERS RGNL,Four Corners Regional Airport,Airport,ASW,SAN JUAN,FARMINGTON,NM,Public Use,36.74125,-108.229944,Yes
2380.0,RTN,RATON MUNI/CREWS FIELD,Raton Municipal Airport,Airport,ASW,COLFAX,RATON,NM,Public Use,36.741528,-104.502183,Yes
2666.0,O51,LAVERNE MUNI,Laverne Municipal Airport,Airport,ASW,HARPER,LAVERNE,OK,Public Use,36.744476,-99.90874,Yes
2626.0,BKN,BLACKWELL-TONKAWA MUNI,Blackwell Tonkawa Airport,Airport,ASW,KAY,BLACKWELL,OK,Public Use,36.745111,-97.349583,Yes
686.0,M90,WILLIAM ROBERT JOHNSTON MUNI,Mendota Airport,Airport,AWP,FRESNO,MENDOTA,CA,Public Use,36.758611,-120.371389,Yes
2624.0,BVO,BARTLESVILLE MUNI,Bartlesville Municipal Airport,Airport,ASW,OSAGE,BARTLESVILLE,OK,Public Use,36.763361,-96.011194,Yes
3434.0,HLX,TWIN COUNTY,Twin County Airport,Airport,AEA,CARROLL,GALAX HILLSVILLE,VA,Public Use,36.766111,-80.823561,Yes
1440.0,M25,MAYFIELD GRAVES COUNTY,Mayfield Graves County Airport,Airport,ASO,GRAVES,MAYFIELD,KY,Public Use,36.769639,-88.584667,Yes
2618.0,AVK,ALVA RGNL,Alva Municipal Airport,Airport,ASW,WOODS,ALVA,OK,Public Use,36.773367,-98.670187,Yes
1917.0,POF,POPLAR BLUFF MUNI,Poplar Bluff Municipal Airport,Airport,ACE,BUTLER,POPLAR BLUFF,MO,Public Use,36.773944,-90.324861,Yes
2627.0,17K,BOISE CITY,Boise City Airport,Airport,ASW,CIMARRON,BOISE CITY,OK,Public Use,36.774306,-102.510444,Yes
1870.0,DXE,DEXTER MUNI,Dexter Municipal Airport,Airport,ACE,STODDARD,DEXTER,MO,Public Use,36.775417,-89.94125,Yes
543.0,FAT,FRESNO YOSEMITE INTL,Fresno Yosemite Int'l Airport,Airport,AWP,FRESNO,FRESNO,CA,Federalized/Commercial,36.776194,-119.718139,Yes
3404.0,PVG,HAMPTON ROADS EXECUTIVE,Hampton Roads Executive Airport,Airport,AEA,CHESAPEAKE,NORFOLK,VA,Federalized/Commercial,36.780139,-76.448833,Yes
2631.0,4O5,CHEROKEE MUNI,Cherokee Municipal Airport,Airport,ASW,ALFALFA,CHEROKEE,OK,Public Use,36.788039,-98.358464,Yes
3391.0,CXE,CHASE CITY MUNI,Chase City Municipal Airport,Airport,AEA,MECKLENBURG,CHASE CITY,VA,Public Use,36.788336,-78.501554,Yes
2672.0,O53,MEDFORD MUNI,Medford Municipal Airport,Airport,ASW,GRANT,MEDFORD,OK,Public Use,36.790584,-97.748997,Yes
2625.0,K44,BEAVER MUNI,Beaver Municipal Airport,Airport,ASW,BEAVER,BEAVER,OK,Public Use,36.797949,-100.526914,Yes
1454.0,4M7,RUSSELLVILLE-LOGAN COUNTY,Russellville-Logan County Airport,Airport,ASO,LOGAN,RUSSELLVILLE,KY,Public Use,36.799917,-86.810167,Yes
