,city,company,salary,summary,title
1078,Austin,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
1079,Austin,"RetailMeNot, Inc.",,"Collaborate effectively with engineers, data scientists, product managers and other internal customers ....",Sr. Data Scientist
1080,Austin,Indeed,,Work closely with stakeholders on the data demand side (analysts and data scientists). Develop and maintain data dictionary for published data sources....,Data Engineer
1081,Austin,Amazon,,Are you interested in building data pipelines that process petabytes of customer behavior data? Strong grasp of data structures and algorithms....,"Software Development Engineer, Big Data"
1082,Austin,CyberCoders,,"You will be in charge of performing data analysis on test data in order to demonstrate return on investment in regards to yield, and quality....",Data Analysis Engineer
1083,Austin,MaxPoint,,"Senior Data Scientist – Machine Learning. Mentor other data scientists in algorithms, models, tools, and products that make the team more efficient....",Senior Data Scientist - Machine Learning
1084,Austin,MaxPoint,,"Senior Data Scientist. Mentor other data scientists in algorithms, models, tools, and products that make the team more efficient....",Senior Data Scientist
1085,Austin,Indeed,,How a Data Scientist works. As a Data Scientist at Indeed your role is to follow the data. Can fish for data:. Can do small data modeling work:....,Data Scientist
1086,Austin,Natera,,Collects and researches data; Uses intuition and experience to complement data; Must be proficient with excel or other data analysis tools....,Senior Director of Operations
1087,Austin,Micron,,"Working knowledge of fundamental Computer Science algorithms and data structures. Prior experience with testing file systems, block storage systems, RAID SW/FW,...",Storage Software SQA Architect Job
1088,Austin,CCC Information Services Inc.,,"Design, optimize and operate data models used to store the data in the data stores. Strong development skills around Amazon data services – EMR, DynamoDB, RDS,...",Sr. Java Developer
1089,Austin,Amazon Corporate LLC,,"Solid background in algorithms and data structures. Prior experience with data mining, databases, or massively parallel systems is a plus....",Software Development Manager - Promise Team
1090,Austin,University of Texas at Austin,"$6,250 - $10,833 a month","Experience with digital data distribution techniques including middlewares. Control, interface with hardware, data distribution/acquisition and low-rate...",Engineering Scientist - Senior Software Defined Radio Receiv...
1091,Austin,Sense Corp,,Data analyst/data scientist role:. Perform data analysis and work with large volumes of data. Compile data from several different sources and determine...,Data Scientist
1092,Austin,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
1093,Austin,"RetailMeNot, Inc.",,"Collaborate effectively with engineers, data scientists, product managers and other internal customers ....",Sr. Data Scientist
1094,Austin,Indeed,,Work closely with stakeholders on the data demand side (analysts and data scientists). Develop and maintain data dictionary for published data sources....,Data Engineer
1095,Austin,Amazon,,Are you interested in building data pipelines that process petabytes of customer behavior data? Strong grasp of data structures and algorithms....,"Software Development Engineer, Big Data"
1096,Austin,CyberCoders,,"You will be in charge of performing data analysis on test data in order to demonstrate return on investment in regards to yield, and quality....",Data Analysis Engineer
1097,Austin,MaxPoint,,"Senior Data Scientist – Machine Learning. Mentor other data scientists in algorithms, models, tools, and products that make the team more efficient....",Senior Data Scientist - Machine Learning
1098,Austin,MaxPoint,,"Senior Data Scientist. Mentor other data scientists in algorithms, models, tools, and products that make the team more efficient....",Senior Data Scientist
1099,Austin,"RetailMeNot, Inc.",,"RetailMeNot is looking for a highly analytical, passionate, collaborative, articulate data scientist to work in the domain of Attribution....","Director of Data Science, Digital Attribution"
1100,Austin,Sense Corp,,Data analyst/data scientist role:. Perform data analysis and work with large volumes of data. Compile data from several different sources and determine...,Data Scientist
1101,Austin,Indeed,,How a Data Scientist works. As a Data Scientist at Indeed your role is to follow the data. Can fish for data:. Can do small data modeling work:....,Data Scientist
1102,Austin,Natera,,Collects and researches data; Uses intuition and experience to complement data; Must be proficient with excel or other data analysis tools....,Senior Director of Operations
1103,Austin,Micron,,"Working knowledge of fundamental Computer Science algorithms and data structures. Prior experience with testing file systems, block storage systems, RAID SW/FW,...",Storage Software SQA Architect Job
1104,Austin,CCC Information Services Inc.,,"Design, optimize and operate data models used to store the data in the data stores. Strong development skills around Amazon data services – EMR, DynamoDB, RDS,...",Sr. Java Developer
1105,Austin,Amazon Corporate LLC,,"Solid background in algorithms and data structures. Prior experience with data mining, databases, or massively parallel systems is a plus....",Software Development Manager - Promise Team
1106,Austin,University of Texas at Austin,"$6,250 - $10,833 a month","Experience with digital data distribution techniques including middlewares. Control, interface with hardware, data distribution/acquisition and low-rate...",Engineering Scientist - Senior Software Defined Radio Receiv...
